Date,Open,High,Low,Close,Volume
2017-10-16,256.170700,256.660500,254.397500,254.456300,1818869
2017-10-17,251.262800,253.770600,251.037400,253.349400,2515865
2017-10-18,253.202400,255.416300,251.429300,254.740400,2051651
2017-10-19,253.702000,253.819600,250.812100,253.760800,2589203
2017-10-20,255.053900,259.430000,254.152600,259.354400,3955922
2017-10-23,259.726700,260.559400,256.797600,256.973900,3302395
2017-10-24,257.875200,261.764300,257.875200,260.578900,4401597
2017-10-25,259.383800,260.578900,249.313300,253.153400,7895318
2017-10-26,254.426900,256.111900,252.066000,253.986100,3419137
2017-10-27,252.996700,254.210800,250.586800,251.233400,2899168
2017-10-30,250.244000,255.102900,250.126400,253.966500,3025919
2017-10-31,254.054700,254.632700,252.222800,252.722400,2742775
2017-11-01,253.026100,254.123200,251.017900,253.231800,2929490
2017-11-02,253.045700,257.875200,252.742000,257.277600,2529912
2017-11-03,257.071900,258.414000,254.779600,256.415600,2610784
2017-11-06,257.267800,260.422200,257.182300,258.688300,2911598
2017-11-07,258.688300,261.832900,258.688300,260.706300,3205378
2017-11-08,260.716100,262.165900,259.883400,260.157700,2841807
2017-11-09,261.020000,262.733800,255.654700,258.744800,3215865
2017-11-10,258.163700,258.547800,255.691500,256.922700,1740621
2017-11-13,257.730300,259.394900,256.568100,258.469000,2604867
2017-11-14,258.055400,258.449300,256.282500,257.819000,2358169
2017-11-15,257.484100,260.783700,256.233200,258.902400,2510533
2017-11-16,259.788900,261.049600,259.375200,259.729800,2710174
2017-11-17,258.863000,259.769200,258.084900,258.311400,1724790
2017-11-20,259.040300,261.619800,258.803900,260.645800,2447398
2017-11-21,262.231500,262.980100,260.724600,262.970200,2267052
2017-11-22,262.980100,263.452900,260.547300,261.157900,1471390
2017-11-24,261.266300,262.556600,260.547700,261.876900,788957
2017-11-27,261.384500,262.822500,260.734400,261.581500,1772196
2017-11-28,262.980100,263.974900,261.236700,263.955200,2262052
2017-11-29,265.422700,265.620400,262.142900,265.245500,3029095
2017-11-30,265.846300,272.868900,265.373500,272.632500,4820313
2017-12-01,273.331800,274.533500,266.525900,267.294100,4592483
2017-12-04,272.002200,277.586800,271.844600,273.784900,5523013
2017-12-05,274.809300,275.232800,270.721700,271.391500,2806075
2017-12-06,272.415800,274.937300,269.879200,274.080400,2538083
2017-12-07,278.552000,280.502200,273.617500,277.724700,4264354
2017-12-08,280.718900,282.994100,279.290800,281.595500,4440528
2017-12-11,281.900900,282.176600,275.685900,278.896800,4065242
2017-12-12,285.574700,288.391600,283.388100,285.574700,5517550
2017-12-13,286.126300,291.395700,285.338300,287.446100,5003328
2017-12-14,288.933400,292.351100,288.194700,289.455400,3913444
2017-12-15,291.415400,292.892800,288.608300,289.514500,6933490
2017-12-18,291.543500,292.666300,290.085700,291.681400,2901644
2017-12-19,292.035900,293.099700,289.751700,292.774600,2728367
2017-12-20,294.202800,294.823300,292.636700,293.414900,2533689
2017-12-21,293.562600,293.892700,289.701700,290.588100,5398275
2017-12-22,291.868500,292.055600,288.598500,290.657000,2257350
2017-12-26,291.090400,292.961800,290.213800,290.913100,1394737
2017-12-27,291.947300,292.331400,290.361500,291.169200,1447837
2017-12-28,291.356300,292.518600,290.302400,291.888200,1436751
2017-12-29,292.469300,292.823900,290.391100,290.469900,1824591
2018-01-02,291.297200,292.518600,290.948600,292.370800,2978918
2018-01-03,291.484400,294.005800,291.021400,293.316400,3211195
2018-01-04,293.454300,293.927000,291.021400,292.203400,4171720
2018-01-05,292.301900,304.239400,292.252600,304.190100,6177731
2018-01-08,304.012900,306.179700,301.146700,305.480400,4124862
2018-01-09,305.913800,315.093500,305.815300,313.635800,5641298
2018-01-10,312.709900,317.299700,310.749900,315.438200,4479288
2018-01-11,317.280000,323.455600,316.354200,323.179900,4635344
2018-01-12,325.405800,331.808000,325.405800,331.148100,6559284
2018-01-16,334.782500,342.494600,326.341500,330.113900,12305475
2018-01-17,332.645200,346.926900,331.345100,345.725200,9699917
2018-01-18,345.419900,345.547900,334.043800,335.038600,9458634
2018-01-19,336.525900,338.820800,330.695000,332.645200,7264401
2018-01-22,330.241900,336.241400,327.040800,332.911100,6792870
2018-01-23,333.246000,333.837000,329.769100,330.537400,4537784
2018-01-24,331.138200,333.886200,329.109200,329.650900,4205351
2018-01-25,331.148100,338.441600,330.251800,337.944200,4747478
2018-01-26,339.145800,340.771000,336.112200,338.052500,5236260
2018-01-29,336.092500,339.293600,334.979500,335.688700,3324878
2018-01-30,334.063500,334.861300,329.128900,332.625500,4983055
2018-01-31,355.072400,355.535300,346.326100,349.034600,11409626
2018-02-01,347.636000,356.008100,346.739700,351.566000,6067581
2018-02-02,348.670200,349.851200,343.450000,343.656900,5486074
2018-02-05,337.510800,344.730400,312.611400,323.928400,10511290
2018-02-06,315.182100,336.525900,312.867500,335.777300,11935140
2018-02-07,335.393200,348.266400,334.753000,342.878700,7946670
2018-02-08,344.547800,345.537900,326.132300,326.389700,8295905
2018-02-09,330.241100,334.458900,316.083000,329.528300,8832974
2018-02-12,333.231200,344.300300,331.805500,340.389400,6885010
2018-02-13,337.072700,344.428900,336.914300,339.755800,4030233
2018-02-14,337.953800,343.983400,337.785500,341.429000,4340180
2018-02-15,345.013100,353.013000,344.597300,352.923900,5827488
2018-02-16,353.052600,355.933700,350.003200,351.517900,5211615
2018-02-20,348.508100,354.240700,347.914100,349.844700,4303395
2018-02-21,349.062500,357.230700,348.260600,348.874400,5258555
2018-02-22,351.131800,354.517900,349.141800,352.389200,3414299
2018-02-23,354.626800,355.210900,349.564300,353.121900,3355378
2018-02-26,355.933700,360.438600,354.658800,359.874200,4148132
2018-02-27,360.983100,366.220600,359.696000,361.022700,4774134
2018-02-28,363.161300,367.913700,358.616800,358.616800,5472898
2018-03-01,358.735600,359.141600,342.963700,346.221000,8977971
2018-03-02,338.429100,342.656700,331.973800,341.250800,10021332
2018-03-05,334.647000,351.250600,333.270800,349.250700,8140161
2018-03-06,350.725900,351.686300,342.589300,345.458700,4888282
2018-03-07,338.132100,344.953000,336.132100,343.597300,4575690
2018-03-08,346.042800,349.003100,340.538000,345.270500,4319915
2018-03-09,349.151700,351.369400,346.755700,351.003100,3538348
2018-03-12,351.676400,351.706100,339.854800,340.775600,6088821
2018-03-13,341.894400,344.429000,334.260900,335.310300,5443789
2018-03-14,336.420900,337.145900,319.102700,326.983800,13057904
2018-03-15,329.003500,329.617400,319.706700,326.706500,8766002
2018-03-16,326.548100,327.548100,322.399700,327.191700,9328976
2018-03-19,324.201600,330.023300,323.538300,328.468900,6328878
2018-03-20,328.548100,336.330100,327.716400,334.280700,6500507
2018-03-21,333.726200,338.518200,331.845100,333.755900,4056304
2018-03-22,326.835300,329.379800,315.845400,316.439400,7282165
2018-03-23,316.974100,327.855000,315.163800,317.815600,7237471
2018-03-26,327.201600,328.647000,320.379900,325.706600,5392886
2018-03-27,328.221400,331.557900,315.835500,317.934400,5355543
2018-03-28,318.657200,320.033400,308.083100,316.845300,5634676
2018-03-29,320.172000,327.201600,318.805700,324.627400,3652078
2018-04-02,321.974000,326.668800,314.023600,319.241300,5024944
2018-04-03,321.538300,327.815400,319.884900,327.538200,4783125
2018-04-04,309.201900,324.558100,308.786100,324.191700,8235741
2018-04-05,327.310500,335.597400,326.983800,333.062900,6219981
2018-04-06,327.330300,331.270800,319.013600,322.884800,5713613
2018-04-09,328.954000,331.557900,318.855200,319.280900,4931728
2018-04-10,328.063000,333.350000,326.280800,331.508400,5618139
2018-04-11,328.310500,334.221200,323.072900,324.112500,4573530
2018-04-12,328.686700,334.993500,327.181800,334.132100,4325027
2018-04-13,335.627200,336.300400,323.360100,326.013500,4733463
2018-04-16,329.043100,329.914400,324.374900,328.478800,3901401
2018-04-17,331.409400,336.369700,330.340100,333.379700,3381788
2018-04-18,334.973700,339.003300,333.835100,337.617200,3117476
2018-04-19,336.815300,339.013200,334.151900,337.260800,3006774
2018-04-20,337.349900,338.009200,331.726200,335.310300,3038031
2018-04-23,336.181600,337.874600,332.666800,335.478600,2765647
2018-04-24,339.765700,344.221100,320.073000,325.795700,7051820
2018-04-25,334.765800,341.488400,327.241300,339.458800,11023624
2018-04-26,340.597400,342.221100,334.973700,339.389500,5273622
2018-04-27,337.864700,339.518200,334.419300,337.498400,3390364
2018-04-30,337.785500,339.181500,330.092600,330.251000,3721638
2018-05-01,329.201500,330.597600,320.964100,326.270900,4313094
2018-05-02,326.231300,327.429300,320.766100,320.974000,3436125
2018-05-03,319.766100,329.335000,315.959200,327.409500,6383211
2018-05-04,324.785800,332.557900,324.785800,331.112400,3655069
2018-05-07,331.904500,339.577600,331.884700,337.052900,4192224
2018-05-08,336.399400,338.546900,333.270800,335.013300,4014096
2018-05-09,336.122200,343.488400,335.216300,341.082500,4347023
2018-05-10,342.278700,346.835900,340.706500,342.358300,3920357
2018-05-11,342.059800,343.696600,339.354800,340.756300,2332170
2018-05-14,342.288600,346.010000,342.179200,342.875700,2520267
2018-05-15,341.293600,342.139400,338.571900,340.418000,3009053
2018-05-16,340.298600,341.850800,338.607000,339.273700,2230068
2018-05-17,338.776200,343.054800,338.557300,342.427900,2483301
2018-05-18,343.880600,350.298600,343.472700,349.482600,4327659
2018-05-21,356.676700,363.184100,356.666700,362.109500,6785369
2018-05-22,362.189100,363.034900,352.756300,353.253800,5389360
2018-05-23,350.527400,357.811000,349.870700,357.422900,4497516
