Date,Open,High,Low,Close,Volume
2017-10-16,52.041000,52.199500,51.456400,51.793300,3262297
2017-10-17,52.239200,52.338300,51.396900,51.595100,3651202
2017-10-18,51.634700,51.959000,51.387000,51.555500,2542361
2017-10-19,51.099700,51.357300,49.180500,51.040200,7568214
2017-10-20,51.089700,51.763500,51.060000,51.456400,3643376
2017-10-23,51.446500,51.476100,50.406000,50.515000,3456500
2017-10-24,50.554700,51.624800,50.089100,51.476200,3654904
2017-10-25,51.307700,51.307700,50.148400,50.554700,4658297
2017-10-26,51.525700,52.704900,47.879300,48.166600,12079047
2017-10-27,47.968500,48.444100,46.898300,47.126200,8591454
2017-10-30,47.215400,47.235200,46.402900,46.819100,5402530
2017-10-31,46.789300,47.165900,46.363200,46.393000,4596604
2017-11-01,47.562200,47.760400,46.938000,47.403700,4354521
2017-11-02,47.354100,47.492000,46.660500,46.928000,2410660
2017-11-03,46.928000,47.175800,46.373200,47.017200,4037183
2017-11-06,47.027100,47.661300,46.848800,47.076700,4249493
2017-11-07,47.076700,47.106400,45.976800,46.036300,3756424
2017-11-08,45.996600,46.551500,45.421900,45.947100,3198779
2017-11-09,45.431800,45.927300,44.946300,45.352600,3561501
2017-11-10,45.322700,45.799300,45.243200,45.501400,2433022
2017-11-13,45.312700,45.541100,45.014800,45.422000,1772439
2017-11-14,44.985000,45.650400,44.955200,45.491500,1827200
2017-11-15,45.392200,46.981000,45.134000,46.861900,5223111
2017-11-16,46.931400,47.725800,46.911500,47.348500,4462040
2017-11-17,47.269000,47.418000,46.860200,47.060500,2324811
2017-11-20,47.000900,47.547100,46.792400,47.358400,2436018
2017-11-21,47.557000,48.579800,47.209400,48.311700,2796204
2017-11-22,48.242200,48.629500,47.934400,48.321700,2326894
2017-11-24,48.321700,48.421000,48.013800,48.222300,1352400
2017-11-27,48.272000,48.494000,47.964200,48.083300,2630803
2017-11-28,48.103200,49.076400,47.864900,48.877800,3864117
2017-11-29,49.036600,50.804300,48.321700,48.907500,8154242
2017-11-30,49.414000,50.756200,48.957200,50.138900,6016175
2017-12-01,49.324600,50.029700,48.351400,48.659300,6229631
2017-12-04,49.751600,51.112100,49.304800,49.582800,7113822
2017-12-05,49.503400,49.652300,48.867700,49.126000,3594043
2017-12-06,49.046600,49.463700,48.848000,49.265000,2835542
2017-12-07,49.185600,50.566400,48.957200,50.526200,3046954
2017-12-08,50.873800,51.429900,50.575900,50.665200,3817896
2017-12-11,50.426900,51.231300,50.407000,50.943300,2835633
2017-12-12,50.913500,51.171700,50.029700,50.119100,2798179
2017-12-13,50.228300,50.397100,49.503400,49.741700,3035241
2017-12-14,50.238200,51.002900,49.726800,49.860900,4503105
2017-12-15,50.317700,51.141900,50.049600,50.705000,9074165
2017-12-18,50.893600,51.300800,50.893600,51.132000,3236066
2017-12-19,51.241200,51.449700,50.923400,51.082300,3019807
2017-12-20,51.211400,51.737700,50.814200,51.559000,5172839
2017-12-21,51.797300,53.098200,51.707900,52.422900,7125891
2017-12-22,52.353400,52.512300,52.055500,52.224300,2425104
2017-12-26,51.986000,52.845000,51.966100,52.482500,2774316
2017-12-27,52.432900,52.512300,51.698000,52.035600,2831434
2017-12-28,52.085300,52.264000,51.856900,52.095200,1845331
2017-12-29,52.055500,52.452700,51.648400,51.668200,2697096
2018-01-02,51.966100,52.730800,51.539100,52.621500,4084712
2018-01-03,52.492400,52.492400,51.693000,51.976100,5074850
