Date,Open,High,Low,Close,Volume
2017-10-16,13.727400,13.990100,13.658100,13.727400,11375775
2017-10-17,13.727400,13.846400,13.529200,13.836500,9219151
2017-10-18,13.806700,14.014900,13.618400,13.648200,9874703
2017-10-19,13.568900,13.767100,13.524300,13.618400,7345124
2017-10-20,13.668000,13.826600,13.618400,13.806700,7477768
2017-10-23,13.796800,13.850200,13.499500,13.509400,8690537
2017-10-24,13.618400,13.737400,13.519300,13.588700,12140211
2017-10-25,13.499500,13.643200,13.222000,13.360700,11255916
2017-10-26,13.400400,13.489600,13.162500,13.440000,11090876
2017-10-27,13.321100,13.687800,13.271500,13.687800,9057961
2017-10-30,13.757200,14.114000,13.717500,14.034700,18830332
2017-10-31,13.995100,14.213100,13.856300,14.094200,13880305
2017-11-01,14.242800,14.758200,14.223000,14.738400,17084309
2017-11-02,14.609600,15.397500,14.579800,15.303400,22530148
2017-11-03,15.362800,15.541300,15.125000,15.442100,17527056
2017-11-06,15.590800,16.205300,15.531300,16.185500,23687448
2017-11-07,16.106200,16.443200,15.977400,16.017000,17796789
2017-11-08,15.977400,15.977400,15.521400,15.610600,18182248
2017-11-09,15.551200,15.759300,15.462000,15.640400,13248795
2017-11-10,15.442100,15.620500,15.273600,15.481800,11447588
2017-11-13,15.481800,15.571000,15.343000,15.412400,9103704
2017-11-14,15.255700,15.265600,14.748500,14.758400,14720666
2017-11-15,14.559500,14.833000,14.420300,14.708700,13358198
2017-11-16,14.678900,14.748500,14.420300,14.440200,14253342
2017-11-17,14.629100,15.106500,14.619200,14.967300,10747254
2017-11-20,14.768400,14.788200,14.350700,14.390400,14094732
2017-11-21,14.450100,14.599300,14.281100,14.440200,11689607
2017-11-22,14.639100,14.887700,14.589300,14.798200,20262840
2017-11-24,14.857900,15.205900,14.838000,15.046800,6794234
2017-11-27,14.788200,14.877800,14.380500,14.400400,11718222
2017-11-28,14.450100,14.559500,14.360600,14.480000,11013151
2017-11-29,14.420300,14.718600,14.380500,14.668900,10057448
2017-11-30,14.877800,15.196000,14.579400,14.758400,18675271
2017-12-01,14.917500,15.156200,14.708700,14.997100,18223492
2017-12-04,14.887700,15.394900,14.768400,14.818100,13136865
2017-12-05,15.076700,15.141300,14.733500,14.798200,14085702
2017-12-06,14.798200,14.798200,14.300900,14.370600,10756646
2017-12-07,14.380500,14.703700,14.300900,14.659000,7961454
2017-12-08,14.808100,15.096500,14.678900,15.066700,8441696
2017-12-11,15.056800,15.235800,14.957300,15.066700,10294757
2017-12-12,15.096500,15.205900,14.813100,15.096500,10990062
2017-12-13,15.106500,15.335200,15.022000,15.116400,14765400
2017-12-14,15.007000,15.295400,14.987100,15.036900,9192254
2017-12-15,15.186000,15.260600,14.897600,14.927500,16611347
2017-12-18,15.007000,15.384900,14.897600,15.345200,13875717
2017-12-19,15.394900,15.951800,15.255700,15.931900,14504545
2017-12-20,16.031400,16.270100,15.733000,16.230300,13842507
2017-12-21,16.240200,17.011000,16.180500,16.956300,15603162
2017-12-22,16.886600,17.125300,16.787200,16.807100,9381947
2017-12-26,16.946300,17.251900,16.866800,17.165100,9356686
2017-12-27,17.085500,17.125300,16.836900,16.916500,7509808
2017-12-28,16.906500,17.013400,16.727500,16.976200,8274650
2017-12-29,17.055700,17.085500,16.827000,16.836900,7122692
2018-01-02,17.015900,17.294400,16.946300,17.284400,8107020
2018-01-03,17.354100,17.771800,17.334200,17.572900,10684677
