Date,Open,High,Low,Close,Volume
2017-10-16,82.955800,83.222000,82.423300,82.748700,1220103
2017-10-17,82.936100,83.014900,82.137300,82.373900,1437760
2017-10-18,82.383800,82.600800,81.851300,82.393700,1374838
2017-10-19,82.364100,83.133300,82.265500,83.123400,1028214
2017-10-20,83.547500,83.567200,83.024800,83.271300,1435752
2017-10-23,83.379800,83.537600,83.054400,83.113600,1078774
2017-10-24,83.251600,83.725000,83.093800,83.320700,1415132
2017-10-25,83.172700,83.448900,82.640200,83.300900,1926218
2017-10-26,82.462700,82.709200,80.184700,80.234000,3179196
2017-10-27,80.234000,80.638300,79.346400,79.879000,2511359
2017-10-30,79.829700,80.500200,79.376000,79.504200,2841963
2017-10-31,79.583100,80.569300,79.504200,79.809900,2447117
2017-11-01,80.312900,81.437100,80.241300,81.279300,3550832
2017-11-02,81.259600,82.590900,81.037700,82.502100,2685410
2017-11-03,82.137300,82.216100,81.180700,81.239900,1511669
2017-11-06,81.082100,82.038600,80.736900,81.486400,1274391
2017-11-07,81.387800,82.097800,81.131400,81.318800,1623317
2017-11-08,81.397600,81.860200,81.072200,81.289200,1523912
2017-11-09,80.934100,81.890700,80.934100,81.782200,1262095
2017-11-10,81.851300,82.186600,81.230000,81.999200,1040388
2017-11-13,81.861100,82.137300,81.634300,81.851300,1857705
2017-11-14,81.772400,82.807900,81.535700,82.443000,1364313
2017-11-15,82.117500,82.837400,81.930200,81.989300,1822237
2017-11-16,82.285200,82.512000,81.752700,81.762500,1526284
2017-11-17,81.486400,81.851300,81.151100,81.210300,1507194
2017-11-20,81.417400,81.949900,81.338500,81.782200,889677
2017-11-21,81.871000,82.512000,81.704300,82.295100,1134138
2017-11-22,82.245700,82.245700,81.220100,81.506100,1057687
2017-11-24,81.585000,81.969600,80.953900,81.200400,445413
2017-11-27,81.377900,81.693500,81.289200,81.358200,987021
2017-11-28,81.634300,82.571200,81.565300,82.462700,1467867
2017-11-29,82.581000,83.192500,82.235900,82.443000,1221257
2017-11-30,82.906500,83.527800,82.147200,82.768400,2782652
2017-12-01,83.153000,83.922200,81.880900,83.882800,2148183
2017-12-04,84.415300,85.342300,83.941900,84.780200,2477751
2017-12-05,84.977400,85.293000,83.675700,83.833500,2055347
2017-12-06,83.340400,83.803900,82.896600,83.231900,1398873
2017-12-07,83.133300,83.133300,82.433100,82.571200,934518
2017-12-08,82.857200,83.044500,82.531700,82.965600,773021
2017-12-11,83.153000,83.241800,82.462700,82.768400,1081079
2017-12-12,83.478400,83.498200,82.472600,83.478400,1686413
2017-12-13,83.350200,83.508000,81.930200,82.245700,2776272
2017-12-14,82.107700,82.467600,81.565300,81.871000,2837515
2017-12-15,82.235900,83.014900,81.802000,81.959800,3725153
2017-12-18,82.314800,82.729000,81.269400,81.358200,2475356
2017-12-19,81.969600,82.423300,81.328600,81.377900,2118872
2017-12-20,81.802000,81.871000,80.924300,80.983500,1769943
2017-12-21,81.358200,81.678700,79.523900,79.593000,3275654
2017-12-22,79.800100,80.056500,79.011100,79.573200,1875296
2017-12-26,79.583100,80.194500,79.435200,79.622600,734406
2017-12-27,79.809900,80.618600,79.671900,80.559400,1759411
2017-12-28,80.717200,80.875000,80.480500,80.835500,1055760
2017-12-29,81.022900,81.161000,80.243800,80.263600,1408153
2018-01-02,80.707300,80.796100,79.129500,79.287300,2927147
2018-01-03,79.533800,80.510100,79.218200,80.322700,2025240
2018-01-04,80.589000,81.644200,80.520000,81.161000,1600735
2018-01-05,81.190600,81.772400,80.963700,81.723100,1487515
2018-01-08,81.437100,81.821700,80.835500,80.855300,1430251
2018-01-09,81.013000,81.447000,80.756600,80.855300,2526995
2018-01-10,80.815800,80.983500,79.918400,80.036700,2568116
2018-01-11,80.056500,80.184700,79.494400,79.898700,2674288
2018-01-12,80.086100,80.845400,79.602800,80.608700,2716954
2018-01-16,81.003200,81.249700,80.076200,80.135400,2246313
2018-01-17,80.529800,80.687600,80.253700,80.401600,2234683
2018-01-18,80.293100,80.756600,79.593000,80.431200,2787818
2018-01-19,80.648200,81.496300,80.549500,80.944000,2552400
2018-01-22,81.230000,81.614600,80.983500,81.565300,1789697
2018-01-23,81.525800,82.196400,81.220100,81.811800,2069289
2018-01-24,81.841400,82.719100,81.594900,82.265500,2937801
2018-01-25,82.571200,82.936100,82.068200,82.413400,2017947
2018-01-26,82.768400,84.582900,82.679700,84.533600,2202143
2018-01-29,84.395600,84.612500,83.517900,83.537600,2249879
2018-01-30,83.433600,83.879400,82.859100,82.948200,1733199
2018-01-31,82.978000,83.473200,82.670900,82.730300,2270973
2018-02-01,82.789800,84.869900,82.175600,84.245900,3983495
2018-02-02,84.186400,84.949100,83.453400,83.889300,3418509
2018-02-05,83.691100,84.513300,81.739800,81.739800,4231976
2018-02-06,80.442200,82.046800,79.897400,81.462400,4985028
2018-02-07,81.264300,82.631300,81.066200,81.383200,2722942
2018-02-08,81.264300,81.571400,78.520500,78.560100,3748477
2018-02-09,79.075200,80.125200,77.946000,79.669500,3077463
2018-02-12,79.847800,80.927500,79.689300,80.273800,3075776
2018-02-13,79.729000,80.878000,79.729000,80.511500,1702293
2018-02-14,80.026100,81.551600,80.026100,81.482200,2040000
2018-02-15,81.868500,82.215200,81.482200,81.660500,1831497
2018-02-16,81.551600,82.537200,81.447600,81.977500,2011002
2018-02-20,81.799200,82.968000,81.552600,82.720400,1829915
2018-02-21,82.740200,83.433600,81.928000,81.977500,1629822
