Date,Open,High,Low,Close,Volume
2017-10-16,35.415800,36.326600,35.376600,35.856500,26664894
2017-10-17,35.817300,35.974100,35.690000,35.719400,14930277
2017-10-18,35.797800,35.876100,35.386400,35.455000,17992916
2017-10-19,35.406000,36.248300,35.308000,36.140600,25334168
2017-10-20,36.434400,36.454000,36.111200,36.454000,14577651
2017-10-23,36.502900,36.502900,35.768400,35.797800,30745765
2017-10-24,35.885900,36.121000,35.513700,35.748800,25248379
2017-10-25,35.474500,36.091600,35.455000,36.072000,26233683
2017-10-26,35.151300,36.434400,34.789000,35.523500,58632000
2017-10-27,35.190500,36.160100,34.612700,36.032800,51081726
2017-10-30,35.915300,35.944700,35.317800,35.748800,29432242
2017-10-31,35.758600,35.817300,35.190500,35.288500,21828568
2017-11-01,35.503900,35.670400,35.200300,35.337400,18199801
2017-11-02,35.347200,35.347200,34.201300,34.426600,40318979
2017-11-03,34.358000,34.955500,34.064200,34.945700,30164260
2017-11-06,34.847700,35.317800,34.553900,34.808500,23362179
2017-11-07,34.837900,36.150300,34.837900,35.641100,38113915
2017-11-08,35.758600,35.876100,35.327600,35.464800,23914880
2017-11-09,35.239500,36.160100,35.092600,35.807600,16159783
2017-11-10,35.748800,36.542100,35.748800,36.091600,18010307
2017-11-13,35.934900,36.512700,35.836900,36.483400,16256619
2017-11-14,36.248300,36.297300,35.856500,36.101400,20192118
2017-11-15,36.140600,36.512700,35.915300,36.414800,20447110
2017-11-16,36.140600,36.793700,36.140600,36.307100,21597781
2017-11-17,36.238500,36.238500,35.376600,35.415800,38138596
2017-11-20,35.357000,35.601900,35.014200,35.092600,19409481
2017-11-21,35.396200,35.753700,35.259100,35.670400,22750360
2017-11-22,35.641100,35.739000,35.386400,35.660600,16402287
2017-11-24,35.543100,35.601900,35.043600,35.131800,12296441
2017-11-27,35.043600,35.131800,34.583300,34.818300,24580496
2017-11-28,34.828100,35.503900,34.534300,35.503900,34506705
2017-11-29,36.312000,36.948600,35.268900,36.424600,33941016
2017-11-30,36.209100,36.865300,35.729200,36.767400,42859852
2017-12-01,36.385400,37.903500,36.346200,37.639100,32532614
2017-12-04,38.608700,39.891700,38.608700,39.490200,55137392
2017-12-05,39.049400,39.558700,38.657700,38.706600,28738152
2017-12-06,39.010300,39.020000,37.756600,37.834900,25463737
2017-12-07,37.707600,37.776200,36.973100,37.110200,29282439
2017-12-08,37.707600,37.707600,37.090600,37.168900,22223994
2017-12-11,37.492200,37.668400,37.173800,37.648900,23772097
2017-12-12,38.589100,39.323700,38.197300,38.696800,33637642
2017-12-13,38.696800,38.726200,37.707600,37.786000,27981080
2017-12-14,38.011200,38.892700,37.404000,38.314900,23292274
2017-12-15,38.677200,39.049400,38.187500,38.892700,47358431
2017-12-18,39.157200,39.255100,38.638100,38.726200,18523266
2017-12-19,38.647900,38.726200,38.060200,38.334500,21131908
2017-12-20,38.589100,38.770300,38.153300,38.569500,17191005
2017-12-21,38.667500,40.391200,38.584200,39.970100,34401719
2017-12-22,39.999500,40.244300,39.710000,39.940700,13571539
2017-12-26,39.803600,40.165900,39.793800,39.979900,10478701
2017-12-27,39.999500,40.009300,39.421600,39.578300,12029639
2017-12-28,39.744800,39.744800,39.206100,39.460800,9197971
2017-12-29,39.274700,39.588100,39.225700,39.225700,12231043
2018-01-02,40.177100,40.422900,39.380600,40.383500,18270282
2018-01-03,40.068900,40.678500,39.380600,39.734600,21062861
2018-01-04,39.793600,40.039400,39.429800,39.990200,18143793
2018-01-05,40.226200,40.550700,39.734600,40.354000,17007527
2018-01-08,40.088600,40.344200,39.616600,39.803400,15189453
2018-01-09,39.852600,40.344200,39.773900,39.931200,17026038
2018-01-10,39.754200,40.481900,39.488800,40.403200,20198106
2018-01-11,40.511400,41.956800,40.452400,41.888000,36703666
2018-01-12,41.858500,41.996100,41.229200,41.730600,18970044
2018-01-16,41.878100,41.878100,41.052200,41.121000,19018134
2018-01-17,41.347200,41.504500,40.712900,40.983300,17078051
2018-01-18,40.373700,41.239000,40.324500,41.150500,21817334
2018-01-19,41.248800,41.868300,41.091500,41.789600,23591658
2018-01-22,41.701100,42.202600,41.445500,42.173100,22437395
2018-01-23,41.789600,42.124000,41.253800,41.730600,19155525
2018-01-24,41.986300,43.264600,40.875200,42.271500,48918765
2018-01-25,42.399300,42.802400,41.278300,41.435700,27799089
2018-01-26,41.396300,42.084600,41.248800,42.084600,27999907
2018-01-29,41.593000,41.632300,40.658900,41.278300,21559313
2018-01-30,41.327500,41.750300,40.993200,41.632300,21398620
2018-01-31,41.583200,42.015800,41.376700,41.819100,26926256
2018-02-01,41.460200,41.878100,41.180000,41.189800,26485924
2018-02-02,40.806400,41.455300,40.147600,40.422900,32030561
2018-02-05,40.668700,40.944000,38.446500,38.544800,42367315
2018-02-06,38.269500,39.134800,37.856500,39.006900,48696330
2018-02-07,38.839800,39.739800,38.712000,39.478900,33065633
2018-02-08,39.233100,39.488800,37.512300,37.551700,34122878
2018-02-09,37.728700,38.338300,36.804400,37.925300,37376044
2018-02-12,37.954800,38.416900,37.625400,37.895800,30682529
2018-02-13,37.522200,38.515300,37.463200,38.308800,18133300
2018-02-14,38.171100,38.957800,37.856500,38.771000,21982548
2018-02-15,39.095400,39.449400,38.603800,39.410100,21687749
2018-02-16,39.321600,39.744400,39.026600,39.124900,22563873
2018-02-20,38.879100,39.026600,38.387500,38.810300,18163843
2018-02-21,38.790600,39.174100,38.348100,38.358000,14230330
2018-02-22,38.407100,38.908600,37.925300,38.151500,18800919
2018-02-23,38.495600,38.987300,38.259600,38.839800,16514379
2018-02-26,38.869300,39.075800,38.712000,38.918400,14875585
2018-02-27,37.364900,37.561500,35.978400,36.047300,69200014
2018-02-28,36.283200,36.455300,35.152500,35.604800,69818510
2018-03-01,35.830900,36.252800,35.594900,35.929300,34517640
2018-03-02,35.644100,35.968600,35.457300,35.880100,28854894
2018-03-05,35.801400,36.484800,35.540900,36.165200,29259414
2018-03-06,36.460200,36.470100,35.776800,36.253700,19795198
2018-03-07,36.204600,36.204600,35.427800,35.516300,25136540
2018-03-08,35.762100,36.391400,35.506400,36.263600,23111065
2018-03-09,36.381600,36.519200,35.889900,36.509400,23737404
2018-03-12,36.470100,36.593000,36.253700,36.342200,17947658
2018-03-13,36.371700,36.489700,35.614600,35.821100,20580707
2018-03-14,35.840800,35.939100,35.359000,35.417900,26107440
