,Date,High,Low,Open,Close,Volume,Adj Close
0,2000-01-03,7.5625,7.125,7.5625,7.375,402400.0,7.375
1,2000-01-04,7.5,6.9375,7.117175102233887,6.9375,619200.0,6.9375
2,2000-01-05,7.28125,6.84375,6.875,7.28125,338800.0,7.28125
3,2000-01-06,7.75,7.25,7.25,7.75,800400.0,7.75
4,2000-01-07,8.3125,7.375,7.5,8.25,749200.0,8.25
5,2000-01-10,9.359375,8.0625,8.8125,8.28125,1455200.0,8.28125
6,2000-01-11,8.625,7.28125,8.46875,7.5,460000.0,7.5
7,2000-01-12,7.625,7.21875,7.5,7.40625,745600.0,7.40625
8,2000-01-13,8.78125,7.40625,7.6875,8.71875,762000.0,8.71875
9,2000-01-14,9.125,8.625,8.84375,8.65625,738000.0,8.65625
10,2000-01-18,8.65625,8.265625,8.65625,8.265625,450400.0,8.265625
11,2000-01-19,8.59375,8.28125,8.359375,8.53125,189200.0,8.53125
12,2000-01-20,10.0,8.6875,8.75,9.96875,1013600.0,9.96875
13,2000-01-21,11.46875,10.0,10.0625,11.03125,1926800.0,11.03125
14,2000-01-24,12.53125,11.5,11.5625,11.765625,2078400.0,11.765625
15,2000-01-25,11.90625,11.375,11.515625,11.90625,582800.0,11.90625
16,2000-01-26,12.25,11.5,11.546875,12.15625,390800.0,12.15625
17,2000-01-27,12.34375,11.628899574279785,12.25,11.890625,1375600.0,11.890625
18,2000-01-28,12.0,10.8125,11.8125,11.8125,650000.0,11.8125
19,2000-01-31,12.117175102233887,9.953125,12.117175102233887,10.9375,914000.0,10.9375
20,2000-02-01,11.28125,10.578125,11.0625,11.09375,292000.0,11.09375
21,2000-02-02,13.25,11.0625,11.25,12.625,1852400.0,12.625
22,2000-02-03,14.5,12.75,13.015625,14.0,744000.0,14.0
23,2000-02-04,14.6875,13.578125,14.125,13.65625,1677200.0,13.65625
24,2000-02-07,14.34375,13.25,13.609375,13.421875,1221200.0,13.421875
25,2000-02-08,13.53125,12.75,13.46875,12.859375,880400.0,12.859375
26,2000-02-09,13.25,12.875,12.875,12.96875,740800.0,12.96875
27,2000-02-10,14.34375,12.96875,13.015625,13.90625,783200.0,13.90625
28,2000-02-11,16.765625,14.75,16.515625,15.6875,1256000.0,15.6875
29,2000-02-14,17.0,15.1875,15.1875,15.625,486800.0,15.625
30,2000-02-15,18.75,15.28125,16.21875,18.75,918400.0,18.75
31,2000-02-16,23.3125,19.875,19.90625,22.0625,1704000.0,22.0625
32,2000-02-17,22.96875,19.03125,22.6875,21.03125,1211200.0,21.03125
33,2000-02-18,21.375,18.375,21.375,19.0,752400.0,19.0
34,2000-02-22,19.71875,17.7539005279541,19.46875,18.78125,454800.0,18.78125
35,2000-02-23,19.4375,18.0625,19.0625,19.0,984800.0,19.0
36,2000-02-24,21.125,18.859375,19.03125,19.8125,1276000.0,19.8125
37,2000-02-25,20.34375,17.75,18.203125,20.21875,1329200.0,20.21875
38,2000-02-28,22.5,19.71875,22.25,20.65625,657600.0,20.65625
39,2000-02-29,22.0,20.8125,22.0,21.3125,1811200.0,21.3125
40,2000-03-01,29.96875,21.46875,21.5625,28.875,1766000.0,28.875
41,2000-03-02,29.96875,24.0,29.71875,24.1875,1468000.0,24.1875
42,2000-03-03,25.4375,23.59375,24.328125,24.90625,2932400.0,24.90625
43,2000-03-06,25.25,24.21875,24.875,25.09375,1888000.0,25.09375
44,2000-03-07,26.609375,25.0,25.75,25.5039005279541,1491200.0,25.5039005279541
